"Campaign name","Time of day (viewer's time zone)","Campaign Delivery","Attribution setting",Results,"Results [7-day click all conversions]","Result indicator",Reach,Frequency,"Cost per results","Cost per results [7-day click all conversions]","Ad set budget","Ad set budget type","Amount spent (USD)",Ends,Impressions,"CPM (cost per 1,000 impressions) (USD)","Link clicks","CPC (cost per link click) (USD)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (USD)","Landing page views","Content views","Content views [7-day click]","Website content views","Website content views [7-day click]","Checkouts Initiated","Checkouts Initiated [7-day click]","Website checkouts initiated","Website checkouts initiated [7-day click]","Adds of payment info","Adds of payment info [7-day click]","Website adds of payment info","Website adds of payment info [7-day click]","Purchase ROAS (return on ad spend)",purchase_roas_7d_click_all_conversions:omni_purchase,"Website purchase ROAS (return on ad spend)",website_purchase_roas_7d_click_all_conversions:offsite_conversion.fb_pixel_purchase,Purchases,"Purchases [7-day click]","Website purchases","Website purchases [7-day click]","Date created","Date last edited",Objective,"Reporting starts","Reporting ends",Starts
"ins vday sale 23","12:00:00 - 12:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,13,1,0.13166667,,"Using ad set budget",0,0.79,2023-02-11,13,60.769231,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","11:00:00 - 11:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,5,1,0.09666667,,"Using ad set budget",0,0.29,2023-02-11,5,58,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","10:00:00 - 10:59:59",completed,"7-day click or 1-day view",5,,actions:post_engagement,8,1,0.064,,"Using ad set budget",0,0.32,2023-02-11,8,40,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","09:00:00 - 09:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,3,1,0.06,,"Using ad set budget",0,0.12,2023-02-11,3,40,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","08:00:00 - 08:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,5,1,0.1,,"Using ad set budget",0,0.2,2023-02-11,5,40,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","07:00:00 - 07:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,4,1,0.1,,"Using ad set budget",0,0.2,2023-02-11,4,50,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","06:00:00 - 06:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,4,1,0.07,,"Using ad set budget",0,0.14,2023-02-11,4,35,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","05:00:00 - 05:59:59",completed,"7-day click or 1-day view",,,,1,1,,,"Using ad set budget",0,0.01,2023-02-11,1,10,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","03:00:00 - 03:59:59",completed,"7-day click or 1-day view",,,,1,1,,,"Using ad set budget",0,0.01,2023-02-11,1,10,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","02:00:00 - 02:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,3,1,0.1,,"Using ad set budget",0,0.2,2023-02-11,3,66.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","01:00:00 - 01:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,3,1,0.08,,"Using ad set budget",0,0.08,2023-02-11,3,26.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins vday sale 23","00:00:00 - 00:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,2,1,0.09,,"Using ad set budget",0,0.09,2023-02-11,2,45,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2023-01-23,2023-01-23,Engagement,2023-01-18,2023-01-24,2023-01-23
"ins mini sale","23:00:00 - 23:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,3,1,0.12,,"Using ad set budget",0,0.36,2022-12-02,3,120,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","22:00:00 - 22:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,8,1,0.33,,"Using ad set budget",0,0.66,2022-12-02,8,82.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","21:00:00 - 21:59:59",completed,"7-day click or 1-day view",4,,actions:post_engagement,11,1,0.17,,"Using ad set budget",0,0.68,2022-12-02,11,61.818182,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","20:00:00 - 20:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,14,1,0.2,,"Using ad set budget",0,1.2,2022-12-02,14,85.714286,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","19:00:00 - 19:59:59",completed,"7-day click or 1-day view",5,,actions:post_engagement,12,1,0.258,,"Using ad set budget",0,1.29,2022-12-02,12,107.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","18:00:00 - 18:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,13,1,0.395,,"Using ad set budget",0,0.79,2022-12-02,13,60.769231,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","17:00:00 - 17:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,5,1,0.42,,"Using ad set budget",0,0.42,2022-12-02,5,84,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","16:00:00 - 16:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,10,1,0.135,,"Using ad set budget",0,0.81,2022-12-02,10,81,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","15:00:00 - 15:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,4,1,0.16,,"Using ad set budget",0,0.32,2022-12-02,4,80,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","14:00:00 - 14:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,1,1,0.11,,"Using ad set budget",0,0.11,2022-12-02,1,110,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","13:00:00 - 13:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,6,1,0.255,,"Using ad set budget",0,0.51,2022-12-02,6,85,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","12:00:00 - 12:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,5,1,0.18333333,,"Using ad set budget",0,0.55,2022-12-02,5,110,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","11:00:00 - 11:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,7,1,0.16,,"Using ad set budget",0,0.48,2022-12-02,7,68.571429,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","10:00:00 - 10:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,3,1,0.2,,"Using ad set budget",0,0.2,2022-12-02,3,66.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","09:00:00 - 09:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,6,1,0.10666667,,"Using ad set budget",0,0.64,2022-12-02,6,106.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","08:00:00 - 08:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,8,1,0.21,,"Using ad set budget",0,0.63,2022-12-02,8,78.75,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","07:00:00 - 07:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,6,1,0.28,,"Using ad set budget",0,0.28,2022-12-02,6,46.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","06:00:00 - 06:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,2,1,0.16,,"Using ad set budget",0,0.16,2022-12-02,2,80,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","05:00:00 - 05:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,2,1,0.095,,"Using ad set budget",0,0.19,2022-12-02,2,95,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","04:00:00 - 04:59:59",completed,"7-day click or 1-day view",,,,2,1,,,"Using ad set budget",0,0.15,2022-12-02,2,75,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","03:00:00 - 03:59:59",completed,"7-day click or 1-day view",,,,1,1,,,"Using ad set budget",0,0.02,2022-12-02,1,20,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","02:00:00 - 02:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,2,1,0.05,,"Using ad set budget",0,0.05,2022-12-02,2,25,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","01:00:00 - 01:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,4,1,0.13,,"Using ad set budget",0,0.26,2022-12-02,4,65,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","00:00:00 - 00:59:59",completed,"7-day click or 1-day view",,,,3,1,,,"Using ad set budget",0,0.07,2022-12-02,3,23.333333,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-30,2022-12-06,2022-11-23
"ins mini sale","23:00:00 - 23:59:59",completed,"7-day click or 1-day view",5,,actions:post_engagement,11,1,0.182,,"Using ad set budget",0,0.91,2022-12-02,11,82.727273,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","22:00:00 - 22:59:59",completed,"7-day click or 1-day view",7,,actions:post_engagement,13,1,0.2,,"Using ad set budget",0,1.4,2022-12-02,13,107.692308,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","21:00:00 - 21:59:59",completed,"7-day click or 1-day view",10,,actions:post_engagement,17,1,0.164,,"Using ad set budget",0,1.64,2022-12-02,17,96.470588,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","20:00:00 - 20:59:59",completed,"7-day click or 1-day view",7,,actions:post_engagement,11,1,0.15714286,,"Using ad set budget",0,1.1,2022-12-02,11,100,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","19:00:00 - 19:59:59",completed,"7-day click or 1-day view",8,,actions:post_engagement,17,1,0.1875,,"Using ad set budget",0,1.5,2022-12-02,17,88.235294,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","18:00:00 - 18:59:59",completed,"7-day click or 1-day view",8,,actions:post_engagement,15,1.066667,0.205,,"Using ad set budget",0,1.64,2022-12-02,16,102.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","17:00:00 - 17:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,10,1,0.22333333,,"Using ad set budget",0,1.34,2022-12-02,10,134,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","16:00:00 - 16:59:59",completed,"7-day click or 1-day view",12,,actions:post_engagement,17,1,0.1275,,"Using ad set budget",0,1.53,2022-12-02,17,90,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","15:00:00 - 15:59:59",completed,"7-day click or 1-day view",9,,actions:post_engagement,11,1,0.12111111,,"Using ad set budget",0,1.09,2022-12-02,11,99.090909,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","14:00:00 - 14:59:59",completed,"7-day click or 1-day view",7,,actions:post_engagement,12,1,0.18,,"Using ad set budget",0,1.26,2022-12-02,12,105,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","13:00:00 - 13:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,10,1,0.19166667,,"Using ad set budget",0,1.15,2022-12-02,10,115,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","12:00:00 - 12:59:59",completed,"7-day click or 1-day view",10,,actions:post_engagement,12,1,0.136,,"Using ad set budget",0,1.36,2022-12-02,12,113.333333,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","11:00:00 - 11:59:59",completed,"7-day click or 1-day view",11,,actions:post_engagement,17,1.058824,0.16727273,,"Using ad set budget",0,1.84,2022-12-02,18,102.222222,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","10:00:00 - 10:59:59",completed,"7-day click or 1-day view",6,,actions:post_engagement,8,1.125,0.175,,"Using ad set budget",0,1.05,2022-12-02,9,116.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","09:00:00 - 09:59:59",completed,"7-day click or 1-day view",5,,actions:post_engagement,10,1,0.194,,"Using ad set budget",0,0.97,2022-12-02,10,97,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","08:00:00 - 08:59:59",completed,"7-day click or 1-day view",7,,actions:post_engagement,12,1,0.13571429,,"Using ad set budget",0,0.95,2022-12-02,12,79.166667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","07:00:00 - 07:59:59",completed,"7-day click or 1-day view",,,,3,1,,,"Using ad set budget",0,0.23,2022-12-02,3,76.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","06:00:00 - 06:59:59",completed,"7-day click or 1-day view",3,,actions:post_engagement,7,1,0.23333333,,"Using ad set budget",0,0.7,2022-12-02,7,100,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","05:00:00 - 05:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,2,1,0.21,,"Using ad set budget",0,0.21,2022-12-02,2,105,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","03:00:00 - 03:59:59",completed,"7-day click or 1-day view",4,,actions:post_engagement,5,1,0.1375,,"Using ad set budget",0,0.55,2022-12-02,5,110,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","02:00:00 - 02:59:59",completed,"7-day click or 1-day view",2,,actions:post_engagement,4,1,0.185,,"Using ad set budget",0,0.37,2022-12-02,4,92.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","01:00:00 - 01:59:59",completed,"7-day click or 1-day view",1,,actions:post_engagement,2,1,0.2,,"Using ad set budget",0,0.2,2022-12-02,2,100,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"ins mini sale","00:00:00 - 00:59:59",completed,"7-day click or 1-day view",10,,actions:post_engagement,11,1,0.118,,"Using ad set budget",0,1.18,2022-12-02,11,107.272727,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-23,2022-11-23,Engagement,2022-11-23,2022-11-29,2022-11-23
"nov sale","23:00:00 - 23:59:59",completed,"7-day click or 1-day view",,,,18,1,,,"Using ad set budget",0,0.59,2022-11-15,18,32.777778,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","22:00:00 - 22:59:59",completed,"7-day click or 1-day view",5,,actions:link_click,30,1.033333,0.416,,"Using ad set budget",0,2.08,2022-11-15,31,67.096774,5,0.416,16.129032,5,16.129032,0.416,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","21:00:00 - 21:59:59",completed,"7-day click or 1-day view",3,,actions:link_click,23,1,0.44666667,,"Using ad set budget",0,1.34,2022-11-15,23,58.26087,3,0.446667,13.043478,3,13.043478,0.446667,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","20:00:00 - 20:59:59",completed,"7-day click or 1-day view",3,,actions:link_click,56,1,0.85,,"Using ad set budget",0,2.55,2022-11-15,56,45.535714,3,0.85,5.357143,3,5.357143,0.85,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","19:00:00 - 19:59:59",completed,"7-day click or 1-day view",5,,actions:link_click,54,1.037037,0.516,,"Using ad set budget",0,2.58,2022-11-15,56,46.071429,5,0.516,8.928571,5,8.928571,0.516,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","18:00:00 - 18:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,32,1,1.39,,"Using ad set budget",0,1.39,2022-11-15,32,43.4375,1,1.39,3.125,1,3.125,1.39,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","17:00:00 - 17:59:59",completed,"7-day click or 1-day view",,,,16,1.0625,,,"Using ad set budget",0,0.74,2022-11-15,17,43.529412,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","16:00:00 - 16:59:59",completed,"7-day click or 1-day view",,,,23,1.043478,,,"Using ad set budget",0,1.21,2022-11-15,24,50.416667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","15:00:00 - 15:59:59",completed,"7-day click or 1-day view",,,,24,1,,,"Using ad set budget",0,0.81,2022-11-15,24,33.75,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","14:00:00 - 14:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,11,1,0.4,,"Using ad set budget",0,0.4,2022-11-15,11,36.363636,1,0.4,9.090909,1,9.090909,0.4,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","13:00:00 - 13:59:59",completed,"7-day click or 1-day view",,,,15,1,,,"Using ad set budget",0,0.75,2022-11-15,15,50,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","12:00:00 - 12:59:59",completed,"7-day click or 1-day view",,,,16,1,,,"Using ad set budget",0,0.69,2022-11-15,16,43.125,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","11:00:00 - 11:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,10,1,0.25,,"Using ad set budget",0,0.25,2022-11-15,10,25,1,0.25,10,1,10,0.25,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","10:00:00 - 10:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,10,1,0.56,,"Using ad set budget",0,0.56,2022-11-15,10,56,1,0.56,10,1,10,0.56,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","09:00:00 - 09:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,17,1,0.77,,"Using ad set budget",0,0.77,2022-11-15,17,45.294118,1,0.77,5.882353,1,5.882353,0.77,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","08:00:00 - 08:59:59",completed,"7-day click or 1-day view",,,,8,1.125,,,"Using ad set budget",0,0.45,2022-11-15,9,50,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","07:00:00 - 07:59:59",completed,"7-day click or 1-day view",,,,13,1,,,"Using ad set budget",0,0.67,2022-11-15,13,51.538462,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","06:00:00 - 06:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,10,1,0.48,,"Using ad set budget",0,0.48,2022-11-15,10,48,1,0.48,10,1,10,0.48,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","05:00:00 - 05:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,9,1,0.78,,"Using ad set budget",0,0.78,2022-11-15,9,86.666667,1,0.78,11.111111,1,11.111111,0.78,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","04:00:00 - 04:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,2,1,0.14,,"Using ad set budget",0,0.14,2022-11-15,2,70,1,0.14,50,1,50,0.14,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","03:00:00 - 03:59:59",completed,"7-day click or 1-day view",,,,3,1,,,"Using ad set budget",0,0.13,2022-11-15,3,43.333333,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","02:00:00 - 02:59:59",completed,"7-day click or 1-day view",,,,3,1,,,"Using ad set budget",0,0.19,2022-11-15,3,63.333333,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","01:00:00 - 01:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,12,1,0.32,,"Using ad set budget",0,0.32,2022-11-15,12,26.666667,1,0.32,8.333333,1,8.333333,0.32,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
"nov sale","00:00:00 - 00:59:59",completed,"7-day click or 1-day view",1,,actions:link_click,8,1,0.33,,"Using ad set budget",0,0.33,2022-11-15,8,41.25,1,0.33,12.5,1,12.5,0.33,,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11-02,Traffic,2022-11-09,2022-11-15,2022-11-02
